-6.1129816, 53.256752
-6.113066194708115, 53.25538715226454
-6.1130201, 53.2558424
-6.112996, 53.2563005
-6.11304, 53.2553845
-6.113066194708115, 53.25538715226454
-6.11304, 53.2553845
-6.113016760698582, 53.25538181401241
-6.112949, 53.2563004
-6.112972, 53.255892
-6.1130009, 53.2556493
-6.1130163, 53.2553858
-6.113016760698582, 53.25538181401241
-6.1134537, 53.2516059
-6.11346, 53.2515437
-6.11346, 53.2515437
-6.1134816, 53.2512939
-6.1135108, 53.2509918
-6.1135285, 53.250821
-6.1135577, 53.2505166
-6.113597, 53.2501325
-6.1136313, 53.2498775
-6.1137023, 53.2495518
-6.1137785, 53.2492542
-6.1139168, 53.2488603
-6.1140652, 53.2485088
-6.1143265, 53.2480321
-6.1144128, 53.2478931
-6.1146526, 53.2475371
-6.1148112, 53.2472965
-6.1148937, 53.2471945
-6.1151086, 53.2469295
-6.1154037, 53.2465806
-6.1157094, 53.2462101
-6.1160012, 53.2458305
-6.1160012, 53.2458305
-6.11609, 53.2457037
-6.11609, 53.2457037
-6.1163108, 53.2453765
-6.1164732, 53.2450972
-6.1166407, 53.2447897
-6.1168246, 53.2443812
-6.1168246, 53.2443812
-6.1168563, 53.2443076
-6.1170206047934395, 53.23670277383997
-6.1168114, 53.2360663
-6.1167401, 53.2359031
-6.116596, 53.2355388
-6.1164318, 53.2351456
-6.1162181, 53.2346283
-6.1159563, 53.2340043
-6.1153068, 53.2324526
-6.1151512, 53.2320753
-6.1170439, 53.2366973
-6.1170206047934395, 53.23670277383997
